鍋	なべ	saucepan, pot	3
生	なま	raw, unprocessed	3
怠ける	なまける	be idle, neglect	3
波	なみ	wave	3
涙	なみだ	tear	3
悩む	なやむ	be worried, be troubled	3
為る	なる	change, be of use, reach to	3
縄	なわ	rope, hemp	3
何で	なんで	Why? What for?	3
何でも	なんでも	by all means, everything	3
何とか	なんとか	somehow, anyhow, one way or another	3
似合う	にあう	suit, match, become, be like	3
匂い	におい	odour, scent, smell, stench, fragrance, aroma, perfume	3
苦手	にがて	poor (at), weak (in), dislike (of)	3
握る	にぎる	grasp, seize, mould (sushi)	3
日常	にちじょう	ordinary, regular, everyday, usual	3
日光	にっこう	sunlight	3
日中	にっちゅう	daytime, during the day, Sino-Japanese	3
入場	にゅうじょう	entrance, admission, entering	3
人気	にんき	popular, business conditions, popular feeling	3
人間	にんげん	human being, man, person	3
抜く	ぬく	extract, omit, surpass, draw out, unplug	3
抜ける	ぬける	come out, fall out, be omitted, be missing, escape	3
布	ぬの	cloth	3
根	ね	root	3
値	ね	value, price, cost, worth, merit, (computer programming) variable	3
願い	ねがい	desire, wish, request, prayer, petition, application	3
願う	ねがう	to desire, wish, request, beg, hope, implore	3
鼠	ねずみ	mouse, rat, dark gray, slate color	3
熱帯	ねったい	tropics	3
熱中	ねっちゅう	enthusiasm, zeal, mania	3
年間	ねんかん	year (interval of time)	3
年月	ねんげつ	months and years	3
年中	ねんじゅう	whole year, always, everyday	3
年代	ねんだい	age, era, period, date	3
年齢	ねんれい	age, years	3
野	の	field	3
能	のう	talent, gift, function, Noh play	3
農家	のうか	farmer, farm family	3
農業	のうぎょう	agriculture	3
農民	のうみん	farmers, peasants	3
能力	のうりょく	ability, faculty	3
軒	のき	eaves, house	3
残す	のこす	leave (behind, over), bequeath, save, reserve	3
除く	のぞく	remove, exclude	3
望み	のぞみ	wish, desire, hope	3
望む	のぞむ	to desire, wish for, see, command (a view of)	3
後	のち	afterwards, since then, in the future	3
述べる	のべる	state, express, mention	3
場	ば	place, (physics) field	3
灰	はい	ash	3
配達	はいたつ	delivery, distribution	3
墓	はか	gravesite, tomb	3
馬鹿	ばか	fool, idiot, trivial matter, folly	3
博士	はかせ	doctorate, PhD	3
吐く	はく	breathe, tell (lies), vomit	3
拍手	はくしゅ	clapping hands, applause	3
莫大	ばくだい	enormous, vast	3
爆発	ばくはつ	explosion, detonation, eruption	3
博物館	はくぶつかん	museum	3
激しい	はげしい	violent, vehement, intense, furious, tempestuous	3
破産	はさん	(personal) bankruptcy	3
端	はし	edge, tip, margin, point, end (e.g. of street)	3
始まり	はじまり	origin, beginning	3
外す	はずす	unfasten, remove	3
旗	はた	flag	3
裸	はだか	naked, nude, bare	3
畑	はたけ	field	3
働き	はたらき	work, workings, activity, ability, talent, function, labor, action, operation, movement, motion, conjugation, inflection, achievement	3
発見	はっけん	discovery, detection, finding	3
発行	はっこう	issue (publications)	3
発車	はっしゃ	departure of a vehicle	3
罰する	ばっする	punish, penalize	3
発達	はったつ	development, growth	3
発展	はってん	development, growth	3
発表	はっぴょう	announcement, publication	3
発明	はつめい	invention	3
話し合う	はなしあう	discuss, talk together	3
放す	はなす	separate, set free, turn loose	3
離す	はなす	part, divide, separate	3
離れる	はなれる	be separated from, leave, go away, be a long way off	3
範囲	はんい	extent, scope, sphere, range	3
羽	はね	feather, wing	3
幅	はば	width, breadth	3
母親	ははおや	mother	3
省く	はぶく	omit, eliminate, curtail, economize	3
場面	ばめん	scene, setting (e.g. of novel)	3
腹	はら	abdomen, belly, stomach	3
原	はら	field, plain, prairie, tundra, moor, wilderness	3
針	はり	needle, fish hook, pointer, hand (clock)	3
張る	はる	to stick, paste, put, affix, stretch, spread, strain, stick out, slap, be expensive, tighten	3
反抗	はんこう	opposition, resistance, insubordination, defiance, hostility, rebellion	3
犯罪	はんざい	crime	3
判断	はんだん	judgement, decision, adjudication, conclusion, decipherment, divination	3
犯人	はんにん	offender, criminal	3
販売	はんばい	sale, selling, marketing	3
灯	ひ	light	3
被害	ひがい	damage	3
比較	ひかく	comparison	3
轢く	ひく	run somebody over (with vehicle), knock someone down	3
悲劇	ひげき	tragedy	3
飛行	ひこう	flying, flight, aviation	3
膝	ひざ	knee, lap	3
非常	ひじょう	emergency, extraordinary, unusual	3
美人	びじん	beautiful person (woman)	3
額	ひたい	forehead, brow	3
日付	ひづけ	date	3
必死	ひっし	inevitable death, desperation, frantic, inevitable result	3
引っ張る	ひっぱる	pull, draw, stretch, drag	3
否定	ひてい	negation, denial, repudiation	3
一言	ひとこと	single word	3
人込み	ひとごみ	crowd of people	3
等しい	ひとしい	equal, similar, like, equivalent	3
独り	ひとり	alone, unmarried	3
一人一人	ひとりひとり	one by one, each, one at a time	3
批判	ひはん	criticism, judgement, comment	3
批評	ひひょう	criticism, review, commentary	3
秘密	ひみつ	secret, secrecy	3
微妙	びみょう	delicate, subtle	3
紐	ひも	string, cord	3
表	ひょう	table (in a document), chart, list	3
費用	ひよう	cost, expense	3
秒	びょう	second (time)	3
評価	ひょうか	valuation, estimation, assessment, evaluation	3
表現	ひょうげん	expression, presentation, (mathematics) representation	3
表情	ひょうじょう	facial expression	3
平等	びょうどう	equality, impartiality, evenness	3
評判	ひょうばん	fame, reputation, popularity, arrant	3
表面	ひょうめん	surface, outside, face, appearance	3
広がる	ひろがる	spread (out), extend, stretch, reach to, get around	3
品	ひん	article, item	3
便	びん	mail, post, flight (e.g. airline flight), service, opportunity, chance, letter	3
瓶	びん	bottle, vase, vial	3
分	ぶ	rate, part, percentage, one percent, thickness, odds, chance of winning, one-hundredth of a shaku, one-quarter of a ryou	3
不安	ふあん	anxiety, uneasiness, insecurity, suspense	3
風景	ふうけい	scenery	3
夫婦	ふうふ	married couple, spouses, husband and wife, couple, pair	3
笛	ふえ	flute	3
不可	ふか	wrong, bad, improper, unjustifiable, inadvisable	3
武器	ぶき	weapon, arms, ordinance	3
服装	ふくそう	garments	3
含む	ふくむ	hold in the mouth, bear in mind, understand, cherish, harbor, contain, comprise, have, hold, include, embrace, be full of	3
袋	ふくろ	bag, sack	3
不幸	ふこう	unhappiness, sorrow, misfortune, disaster, accident, death	3
節	ふし	node, section, occasion, time	3
無事	ぶじ	safety, peace, quietness	3
不思議	ふしぎ	wonder, miracle, strange, mystery, marvel, curiosity	3
不自由	ふじゆう	discomfort, disability, inconvenience, destitution	3
夫人	ふじん	wife, Mrs., madam	3
婦人	ふじん	woman, female	3
不正	ふせい	injustice, unfairness, iniquity, impropriety, irregularity, dishonesty, illegality	3
防ぐ	ふせぐ	defend (against), protect, prevent	3
不足	ふそく	insufficiency, shortage, deficiency, lack	3
舞台	ぶたい	stage (theatre), scene or setting (e.g. of novel, play, etc.)	3
双子	ふたご	twins, a twin	3
再び	ふたたび	again, once more, a second time	3
普段	ふだん	usually, habitually, ordinarily, always	3
縁	ふち	(surrounding) edge	3
打つ	ぶつ	hit, strike	3
物価	ぶっか	prices of commodities, prices (in general), cost-of-living	3
物質	ぶっしつ	material, substance	3
物理	ぶつり	physics	3
筆	ふで	writing brush	3
雰囲気	ふんいき	atmosphere (e.g. musical), mood, ambience	3
分野	ぶんや	field, sphere, realm, division, branch	3
部分	ぶぶん	portion, section, part	3
不平	ふへい	complaint, discontent, dissatisfaction	3
不満	ふまん	dissatisfaction, displeasure, discontent, complaints, unhappiness	3
不利	ふり	disadvantage, handicap, unfavorable, drawback	3
振る	ふる	wave, shake, swing, sprinkle, cast (actor), allocate (work)	3
震える	ふるえる	shiver, shake, quake	3
触れる	ふれる	touch, be touched, touch on a subject, feel, violate (law, copyright, etc.), perceive, be moved (emotionally)	3
風呂	ふろ	bath	3
文	ぶん	sentence	3
分	ぶん	part, segment, share, ration, rate, degree, one's lot, one's status, relation, duty, kind, lot, in proportion to, just as much as	3
分析	ぶんせき	analysis	3
文明	ぶんめい	civilization, culture	3
塀	へい	wall, fence	3
平均	へいきん	equilibrium, balance, average, mean	3
平和	へいわ	peace, harmony	3
別に	べつに	(not) particularly. nothing	3
減らす	へらす	abate, decrease, diminish, shorten	3
減る	へる	decrease (in size or number), diminish, abate	3
変化	へんか	change, variation, alteration, mutation, transition, transformation, variety, diversity, inflection, declension, conjugation	3
変更	へんこう	change, modification, alteration	3
弁当	べんとう	lunch box	3
棒	ぼう	pole, rod, stick	3
冒険	ぼうけん	risk, venture, adventure	3
方向	ほうこう	direction, course, way	3
報告	ほうこく	report, information	3
宝石	ほうせき	gem, jewel	3
豊富	ほうふ	abundance, wealth, plenty, bounty	3
方法	ほうほう	method, process, manner, way, means, technique	3
方々	ほうぼう	persons, this and that, here and there, everywhere, any way, all sides, all people	3
訪問	ほうもん	call, visit	3
吠える	ほえる	bark, bay, howl, bellow, roar, cry	3
他	ほか	other (especially places and things)	3
誇り	ほこり	pride	3
埃	ほこり	dust	3
保証	ほしょう	guarantee, security, assurance, pledge, warranty	3
保存	ほぞん	preservation, conservation, storage, maintenance	3
歩道	ほどう	footpath, walkway, sidewalk	3
仏	ほとけ	Buddha, merciful person, Buddhist image, the dead	3
骨	ほね	bone	3
炎	ほのお	flame, blaze	3
微笑む	ほほえむ	to smile	3
本人	ほんにん	the person himself	3
本物	ほんもの	genuine article	3
間	ま	space, room, time, pause	3
迷子	まいご	lost (stray) child	3
任せる	まかせる	entrust to another, leave to, do something at one's leisure	3
幕	まく	curtain, screen	3
負け	まけ	defeat, loss, losing (a game)	3
孫	まご	grandchild	3
真面目	まじめ	diligent, serious, honest	3
増す	ます	increase, grow	3
先ず	まず	at first	3
貧しい	まずしい	poor, needy	3
又	また	again, and	3
未だ	まだ	yet, still, more, besides	3
街	まち	street	3
間違い	まちがい	mistake	3
松	まつ	pine tree, highest (of a three-tier ranking system)	3
真っ赤	まっか	deep red, flushed (of face)	3
真っ直ぐ	まっすぐ	straight (ahead), direct, upright, erect, honest, frank	3
全く	まったく	really, truly, entirely, completely, wholly, perfectly, indeed	3
祭	まつり	festival, feast	3
学ぶ	まなぶ	learn, study (in depth)	3
万一	まんいち	by some chance, by some possibility, if by any chance, 10,000:1 odds	3
真似	まね	mimicry, imitation, behavior, pretense	3
招く	まねく	invite	3
豆	まめ	beans, peas, (as a prefix) miniature, tiny	3
守る	まもる	protect, obey, guard, abide (by the rules)	3
丸	まる	circle	3
円	まる	circle, money	3
回す	まわす	turn, revolve	3
回り	まわり	circumference, surroundings, circulation	3
満足	まんぞく	satisfaction	3
実	み	fruit, nut, seed, content, good result	3
身	み	body, main part, oneself, sword	3
見送り	みおくり	seeing one off, farewell, escort	3
味方	みかた	friend, ally, supporter	3
見事	みごと	splendid, magnificent, beautiful, admirable	3
満ちる	みちる	be full, rise (tide), mature, expire	3
密	みつ	mystery	3
認める	みとめる	recognize, appreciate, approve, admit, notice	3
見舞い	みまい	enquiry, expression of sympathy or concern	3
土産	みやげ	product of the land	3
都	みやこ	capital	3
妙	みょう	strange, unusual	3
明後日	みょうごにち	day after tomorrow	3
未来	みらい	future tense, the future (usually distant), the world to come	3
魅力	みりょく	charm, fascination, glamour	3
無	む	nothing, nil, zero	3
向かい	むかい	facing, opposite, across the street, other side	3
迎え	むかえ	meeting, person sent to pick up an arrival	3
向く	むく	to face	3
向ける	むける	turn towards, point	3
無視	むし	disregard, ignore	3
虫歯	むしば	cavity, tooth decay, decayed tooth	3
寧ろ	むしろ	rather, better, instead	3
結ぶ	むすぶ	tie, bind, link	3
無駄	むだ	futility, uselessness	3
夢中	むちゅう	daze, (in a) trance, ecstasy, delirium, engrossment	3
胸	むね	breast, chest	3
無料	むりょう	free, no charge	3
芽	め	sprout	3
明確	めいかく	clear up, clarify, define	3
命じる	めいじる	to order, command, appoint	3
名人	めいじん	master, expert	3
命令	めいれい	order, command, decree, directive, (software) instruction	3
迷惑	めいわく	trouble, bother, annoyance	3
飯	めし	meal(s), food	3
滅多に	めったに	rarely (with negative verb), seldom	3
綿	めん	raw cotton	3
面	めん	face, surface, facial features, mask, side or facet, corner, page	3
免許	めんきょ	license, permit, certificate	3
面倒	めんどう	trouble, difficulty, care, attention	3
申し込む	もうしこむ	apply for, propose, offer, challenge, request	3
申し訳	もうしわけ	apology, excuse	3
毛布	もうふ	blanket	3
燃える	もえる	to burn	3
目的	もくてき	purpose, goal, aim, objective, intention	3
目標	もくひょう	mark, objective, target	3
持ち上げる	もちあげる	raise, lift up, flatter	3
用いる	もちいる	use, make use of	3
勿論	もちろん	of course, certainly, naturally	3
尤も	もっとも	quite right, plausible, natural, but then, although	3
最も	もっとも	most, extremely	3
元	もと	origin, original, former	3
基	もと	basis	3
戻す	もどす	restore, put back, return	3
基づく	もとづく	be grounded on, be based on, be due to, originate from	3
求める	もとめる	seek, request, demand, want, wish for, search for	3
者	もの	person	3
物音	ものおと	sounds	3
物語	ものがたり	tale, story, legend	3
物事	ものごと	things, everything	3
模様	もよう	pattern, figure, design	3
貰う	もらう	receive	3
文句	もんく	phrase, complaint	3
約	やく	approximately, about, some	3
役	やく	use, service, role, position	3
訳	やく	translation	3
役割	やくわり	part, assigning (allotment of) parts, role, duties	3
家賃	やちん	rent	3
厄介	やっかい	trouble, burden, care, bother, worry, dependence, support, kindness, obligation	3
宿	やど	inn, lodging	3
雇う	やとう	employ, hire	3
屋根	やね	roof	3
破る	やぶる	tear, violate, defeat, smash, destroy	3
辞める	やめる	retire	3
唯一	ゆいいつ	only, sole, unique	3
勇気	ゆうき	courage, bravery, valour, nerve, boldness	3
有効	ゆうこう	validity, availability, effectiveness	3
優秀	ゆうしゅう	superiority, excellence	3
優勝	ゆうしょう	overall victory, championship	3
友情	ゆうじょう	friendship, fellowship	3
友人	ゆうじん	friend	3
有能	ゆうのう	able, capable, efficient, skill	3
郵便	ゆうびん	mail, postal service	3
夕べ	ゆうべ	evening, last night	3
有利	ゆうり	advantageous, better, profitable, lucrative	3
床	ゆか	floor	3
愉快	ゆかい	pleasant, happy	3
譲る	ゆずる	turn over, assign, hand over, transmit, convey, sell, dispose of, yield, surrender	3
豊か	ゆたか	abundant, wealthy, plentiful, rich	3
許す	ゆるす	permit, allow, approve, exempt (from fine), excuse (from), confide in, forgive, pardon, excuse, release, let off	3
夜明け	よあけ	dawn, daybreak	3
様	よう	way, manner, kind, sort, appearance, like, such as, so as to, in order to, so that	3
酔う	よう	get drunk, become intoxicated	3
容易	ようい	easy, simple, plain	3
陽気	ようき	season, weather, cheerfulness	3
要求	ようきゅう	request, demand, requisition	3
用心	ようじん	care, precaution, caution	3
様子	ようす	aspect, state, appearance	3
要するに	ようするに	in a word, after all, the point is ..., in short ...	3
要素	ようそ	element	3
要点	ようてん	gist, main point	3
曜日	ようび	day of the week	3
予期	よき	expectation, assume will happen, forecast	3
横切る	よこぎる	cross (e.g. arms), traverse	3
予算	よさん	estimate, budget	3
止す	よす	cease, abolish, resign, give up	3
予測	よそく	prediction, estimation	3
夜中	よなか	all night, the whole night	3
世の中	よのなか	society, the world, the times	3
余分	よぶん	extra, excess, surplus	3
予報	よほう	forecast, prediction	3
予防	よぼう	prevention, precaution, protection against	3
読み	よみ	reading	3
嫁	よめ	bride, daughter-in-law	3
余裕	よゆう	surplus, composure, margin, room, time, allowance, scope, rope	3
宜しい	よろしい	good	3
四	よん	four, fourth, quadruple	3
来	らい	since (last month), for (10 days), next (year)	3
楽	らく	comfort, ease	3
利益	りえき	profits, gains, (political, economic) interest	3
理解	りかい	understanding, comprehension	3
陸	りく	land, shore	3
利口	りこう	clever, shrewd, bright, sharp, wise, intelligent	3
離婚	りこん	divorce	3
理想	りそう	ideal	3
率	りつ	rate, ratio, proportion, percentage	3
立派	りっぱ	splendid, fine, handsome, elegant, imposing, prominent, legal, legitimate	3
留学	りゅうがく	studying abroad	3
流行	りゅうこう	fashionable, fad, in vogue, prevailing	3
量	りょう	quantity, amount, volume, portion (of food)	3
両替	りょうがえ	change, money exchange	3
料金	りょうきん	fee, charge, fare	3
例	れい	instance, example, case, precedent, experience, custom, usage, parallel, illustration	3
礼	れい	expression of gratitude	3
礼儀	れいぎ	manners, courtesy, etiquette	3
冷静	れいせい	calm, composure, coolness, serenity	3
列	れつ	line, row	3
列車	れっしゃ	train (ordinary)	3
連想	れんそう	association (of ideas), suggestion	3
連続	れんぞく	serial, consecutive, continuity, occurring in succession, continuing	3
老人	ろうじん	the aged, old person	3
労働	ろうどう	manual labor, toil, work	3
論じる	ろんじる	argue, discuss, debate	3
論争	ろんそう	controversy, dispute	3
論文	ろんぶん	thesis, essay, treatise, paper	3
輪	わ	ring, hoop, circle	3
別れ	わかれ	parting, separation, farewell, (lateral) branch, fork, offshoot, division, section	3
脇	わき	side	3
分ける	わける	divide, separate, make distinctions, differentiate (between)	3
僅か	わずか	only, merely, a little, small quantity	3
綿	わた	cotton, padding	3
話題	わだい	topic, subject	3
笑い	わらい	laugh, laughter, smile	3
割る	わる	divide, cut, break, halve, separate, split, rip, crack, smash, dilute	3
悪口	わるくち	abuse, insult, slander, evil speaking	3
我々	われわれ	we	3
湾	わん	bay, gulf, inlet	3
うまい	うまい	skillful, good	3
すると	すると	and, then	3
そう	そう	so	3
だから	だから	so, therefore	3
通り	とおり	street, road	3
熱心	ねっしん	eagerness	3
一番	いちばん	best, first, number one, a game, a round, a bout, a fall, an event (in a meet)	3
後	うしろ	afterwards, since then, in the future	3
川	かわ	river	3
ここ	ここ	here	3
この	この	this	3
背	せい	height, stature	3
そこ	そこ	there, bottom, sole	3
その	その	the, that	3
では	では	well, then	3
でも	でも	but, however	3
十	とお	10, ten	3
何	なに	what	3
外	ほか	other place, the rest	3
丸い	まるい	round, circular, spherical	3
見る	みる	to see, to watch	3
陰	かげ	shade, shadow, other side	3
青白い	あおじろい	pale	2
明き	あき	room, time to spare, emptiness, vacant	2
挙げる	あげる	to raise, to fly, to give (an example)	2
暖まる	あたたまる	to warm oneself, to sun oneself, to warm up, to get warm	2
暖める	あたためる	to warm, to heat	2
煎る	いる	to parch, to fry, to fire, to broil, to roast, to boil down (in oil)	2
会	え	understanding	2
納める	おさめる	to obtain, to reap, to pay, to supply, to accept	2
伯父さん	おじさん	middle-aged gentleman, uncle	2
伯母さん	おばさん	aunt	2
帰す	かえす	to send back	2
代える	かえる	to exchange, to interchange, to substitute, to replace	2
冠	かん	crown, diadem, first, best, peerless, cap, naming, designating, initiating on coming of age, top character radical	2
基準	きじゅん	standard, basis, criteria, norm	2
公務	こうむ	official business, public business	2
超える	こえる	to cross over, to cross, to pass through, to pass over (out of)	2
御馳走	ごちそう	feast, treating (someone)	2
注す	さす	pour or serve (drinks)	2
湿気	しっき	moisture, humidity, dampness	2
就任	しゅうにん	inauguration	2
勝負	しょうぶ	victory or defeat, match, contest, game, bout	2
水曜	すいよう	Wednesday	2
澄む	すむ	to clear (e.g. weather), to become transparent	2
掏摸	すり	pickpocket	2
寸法	すんぽう	measurement, size, dimension	2
生長	せいちょう	growth, increment	2
正門	せいもん	main gate, main entrance	2
石鹸	せっけん	soap	2
扇子	せんす	folding fan	2
創作	そうさく	production, literary creation, work	2
速力	そくりょく	speed	2
知人	ちじん	friend, acquaintance	2
茶碗	ちゃわん	tea cup, rice bowl	2
点く	つく	be lit, catch fire	2
着ける	つける	to arrive, to wear, to put on	2
浸ける	つける	dip in, soak	2
務める	つとめる	to serve, to fill a post, to serve under, to exert oneself, to endeavor, to be diligent, to play (the part of), to work (for)	2
努める	つとめる	to exert oneself, to make great effort, to try hard	2
的確	てきかく	precise, accurate	2
適確	てきかく	precise, accurate	2
床屋	とこや	barber	2
中味	なかみ	contents, interior, substance, filling, (sword) blade	2
中身	なかみ	contents, interior, substance, filling, (sword) blade	2
鈍い	にぶい	dull (e.g. a knife), thickheaded, slow, stupid	2
農村	のうそん	agricultural community, farm village, rural	2
載せる	のせる	to place on (something), to take on board, to give a ride, to let (one) take part, to impose on, to record, to mention, to load (luggage), to publish, to run (an ad)	2
延ばす	のばす	to lengthen, to stretch, to reach out, to postpone, to prolong, to extend, to grow (beard)	2
延びる	のびる	to be prolonged	2
上る	のぼる	to rise, to ascend, to be promoted, to go up, to climb, to go to (the capital), to add up to, to advance (in price), to sail up, to come up (on the agenda)	2
量る	はかる	to measure, to weigh, to survey, to time (sound gauge estimate)	2
測る	はかる	to measure, to weigh, to survey, to time (sound gauge estimate)	2
箸	はし	chopsticks	2
斜	はす	aslant, oblique, diagonal	2
髭	ひげ	moustache, beard	2
殖やす	ふやす	to increase, to add to, to augment	2
増やす	ふやす	to increase, to add to, to augment	2
混ざる	まざる	to be mixed, to be blended with, to associate with, to mingle with, to join	2
交ざる	まざる	to be mixed, to be blended with, to associate with, to mingle with, to join	2
混じる	まじる	to be mixed, to be blended with, to associate with, to mingle with, to interest, to join	2
交じる	まじる	to be mixed, to be blended with, to associate with, to mingle with, to interest, to join	2
遭う	あう	meet, encounter (often something unpleasant)	2
扇ぐ	あおぐ	to fan, to flap	2
飽くまで	あくまで	to the end, stubbornly, persistently	2
明け方	あけがた	dawn	2
憧れる	あこがれる	long for, yearn after, admire, be attracted by	2
足跡	あしあと	footprints	2
味わう	あじわう	to taste, savor, relish	2
預かる	あずかる	take charge of, receive deposit	2
厚かましい	あつかましい	impudent, shameless, brazen	2
圧縮	あっしゅく	compression, condensation, pressure	2
宛名	あてな	address, direction	2
安易	あんい	easygoing	2
暴れる	あばれる	act violently, struggle	2
脂	あぶら	fat, lard	2
雨戸	あまど	(sliding) storm door	2
甘やかす	あまやかす	pamper, spoil	2
余る	あまる	remain, be left over, be too many	2
編物	あみもの	knitting, web	2
編む	あむ	to knit, to braid, compile (anthology, dictionary, etc.), edit	2
危うい	あやうい	dangerous, watch out!	2
怪しい	あやしい	suspicious, doubtful	2
荒い	あらい	rough, rude, wild	2
粗い	あらい	coarse, rough	2
争う	あらそう	argue, dispute	2
改めて	あらためて	again	2
改める	あらためる	to change, alter, reform, revise	2
著す	あらわす	write, publish	2
有難い	ありがたい	grateful, thankful, welcome, appreciated	2
在る	ある	to live, to be	2
案外	あんがい	unexpectedly	2
言い出す	いいだす	start talking, propose, suggest, break the ice	2
言い付ける	いいつける	tell, tell on (someone), to order, to charge, to direct	2
意義	いぎ	meaning, significance	2
生き生き	いきいき	vividly, lively	2
育児	いくじ	childcare, nursing, upbringing	2
幾分	いくぶん	somewhat	2
生け花	いけばな	flower arrangement	2
以後	いご	from now on, thereafter	2
以降	いこう	on and after, hereafter, thereafter	2
勇ましい	いさましい	brave, valiant, gallant, courageous	2
衣食住	いしょくじゅう	necessities of life (food, clothing, etc.)	2
意地悪	いじわる	malicious, ill-tempered, unkind	2
一応	いちおう	once, tentatively, in outline, for the time being	2
一段と	いちだんと	greater, more, further, still more	2
一流	いちりゅう	foremost, top-notch, unique	2
一昨日	いっさくじつ	day before yesterday	2
一昨年	いっさくねん	year before last	2
一斉	いっせい	simultaneous	2
一旦	いったん	once, for a moment, one morning, temporarily	2
一定	いってい	fixed, settled, definite, uniform, regularized, standardized, prescribed	2
移転	いてん	moving, transfer, demise	2
緯度	いど	latitude (geography)	2
井戸	いど	water well	2
従姉妹	いとこ	female cousin	2
威張る	いばる	swagger, be proud	2
嫌がる	いやがる	hate, dislike	2
炒る	いる	parch, fry, broil, roast	2
入れ物	いれもの	container, case, receptacle	2
引力	いんりょく	gravity	2
植木	うえき	garden shrubs, trees, potted plant	2
飢える	うえる	starve	2
浮ぶ	うかぶ	float, rise to surface, come to mind	2
浮かべる	うかべる	float, express, look (sad, glad)	2
浮く	うく	float, become merry, become loose	2
承る	うけたまわる	(humble) hear, be told, know	2
受け持つ	うけもつ	take (be in) charge of	2
薄暗い	うすぐらい	dim, gloomy	2
薄める	うすめる	dilute	2
打合せ	うちあわせ	business meeting, appointment, previous arrangement	2
打ち消す	うちけす	deny, negate, contradict	2
討つ	うつ	attack, avenge	2
映す	うつす	project, reflect, cast (shadow)	2
写る	うつる	be photographed, be projected	2
映る	うつる	be reflected, harmonize with	2
有無	うむ	yes or no, existence, presence or absence marker	2
埋める	うめる	bury (e.g. one's face in hands)	2
敬う	うやまう	show respect, to honour	2
裏返す	うらがえす	turn inside out, turn the other way, turn over	2
裏口	うらぐち	back door, rear entrance	2
占う	うらなう	forecast, predict	2
恨み	うらみ	resentment	2
恨む	うらむ	feel bitter	2
羨ましい	うらやましい	envious, enviable	2
羨む	うらやむ	envy	2
売上	うりあげ	amount sold, proceeds	2
売り切れ	うりきれ	sold out	2
売り切れる	うりきれる	be sold out	2
運河	うんが	canal	2
英文	えいぶん	sentence in English	2
英和	えいわ	English-Japanese (e.g. dictionary)	2
液体	えきたい	liquid, fluid	2
絵の具	えのぐ	colors, paints	2
偉い	えらい	great, celebrated, eminent, terrible, awful, famous, remarkable, excellent	2
宴会	えんかい	party, banquet	2
園芸	えんげい	horticulture, gardening	2
演劇	えんげき	theatre play	2
円周	えんしゅう	circumference	2
遠足	えんそく	trip, hike, picnic	2
延長	えんちょう	extension, elongation, prolongation, lengthening	2
煙突	えんとつ	chimney	2
追い掛ける	おいかける	pursue, chase	2
追い越す	おいこす	to pass (e.g. car), outdistance	2
応援	おうえん	aid, assistance, help, reinforcement, support, cheering	2
王女	おうじょ	princess	2
応ずる	おうずる	answer, respond, meet, satisfy, accept	2
応接	おうせつ	reception	2
応対	おうたい	receiving, dealing with	2
往復	おうふく	round trip, coming and going, return ticket	2
欧米	おうべい	Europe and America, the West	2
応用	おうよう	application, put to practical use	2
大通り	おおどおり	main street	2
大凡	おおよそ	about, roughly, approximately, as a rule	2
拝む	おがむ	worship, beg	2
お代わり	おかわり	second helping, another cup	2
補う	おぎなう	compensate for	2
屋外	おくがい	outdoors	2
送り仮名	おくりがな	kana written after a kanji to complete the full (usually kun) reading of the word	2
怠る	おこたる	neglect, be off guard, be feeling better	2
押える	おさえる	stop, restrain, seize, repress, suppress, press down	2
治める	おさめる	govern, manage, subdue	2
惜しい	おしい	regrettable, disappointing, precious	2
御辞儀	おじぎ	bow	2
小父さん	おじさん	middle-aged gentleman, uncle	2
教わる	おそわる	be taught	2
落着く	おちつく	calm down, settle in, be steady	2
お出掛け	おでかけ	about to start out, just about to leave or go out	2
お手伝いさん	おてつだいさん	maid	2
落し物	おとしもの	lost property	2
驚かす	おどろかす	surprise, frighten, create a stir	2
各々	おのおの	each, every, either, respectively, severally	2
お参り	おまいり	worship, shrine visit	2
思い掛けない	おもいがけない	unexpected, casual	2
思い込む	おもいこむ	be under impression that, be convinced that, imagine that, set one's heart on, be bent on	2
思い付く	おもいつく	think of, hit upon, come into one's mind	2
重たい	おもたい	heavy, massive, serious, important, severe, oppressed	2
親指	おやゆび	thumb	2
卸す	おろす	sell wholesale, grated (vegetables)	2
恩恵	おんけい	grace, favor, blessing, benefit	2
温室	おんしつ	greenhouse	2
温泉	おんせん	spa, hot spring	2
温帯	おんたい	temperate zone	2
御中	おんちゅう	and Company, Messrs.	2
女の人	おんなのひと	woman	2
蚊	か	mosquito	2
貝	かい	shell, shellfish	2
開会	かいかい	opening of a meeting	2
会館	かいかん	meeting hall, assembly hall	2
改札	かいさつ	examination of tickets	2
解散	かいさん	breakup, dissolution	2
海水浴	かいすいよく	sea bathing, seawater bath	2
回数	かいすう	number of times, frequency	2
回数券	かいすうけん	book of tickets	2
改正	かいせい	revision, amendment, alteration	2
快晴	かいせい	good weather	2
解説	かいせつ	explanation, commentary	2
改造	かいぞう	remodeling	2
開通	かいつう	opening, open	2
回転	かいてん	rotation, revolution, turning	2
解答	かいとう	answer, solution	2
回答	かいとう	reply, answer	2
外部	がいぶ	the outside, external	2
解放	かいほう	release, liberation, emancipation	2
開放	かいほう	open, throw open, liberalization	2
海洋	かいよう	ocean	2
概論	がいろん	introduction, outline, general remarks	2
却って	かえって	on the contrary, rather, all the more, instead	2
反る	かえる	change, turn over, turn upside down	2
家屋	かおく	house, building	2
